"country","name","gppd_idnr","capacity_mw","latitude","longitude","primary_fuel","commissioning_year","owner","year_of_capacity_data"
"USA","Alliant SBD0201 Ingredion","USA0055996","6.1",41.9701,-91.6662,"Oil","2003.0","Industrial Energy Applications Inc",2019
"USA","Alliant SBG 9802 Toyota","USA0056073","1.0",42.0277,-91.7111,"Gas","1999.0","Industrial Energy Applications Inc",2019
"USA","Allied Beverages Elizabeth","USA0063353","3.2",40.6657,-74.1752,"Solar","2018.0","EnterSolar",2019
"USA","Allison Creek Hydro","USA0058982","6.5",61.0844,-146.3533,"Hydro","2016.0","Copper Valley Elec Assn  Inc",2019
"USA","Almond Power Plant","USA0007315","223.5",37.5744,-120.985,"Gas","2008.456375838926","Turlock Irrigation District",2019
"USA","Aloha Solar Energy Fund 1 PK1","USA0058659","5.0",21.4069,-158.1514,"Solar","2017.0","Altus Power America Management  LLC",2019
"USA","Alpaca","USA0058813","21.0",41.6631,-76.8056,"Gas","2017.0","Alpaca Energy LLC",2019
"USA","Alpaugh 50","USA0058003","50.0",35.8983,-119.4353,"Solar","2013.0","Consolidated Edison Development Inc.",2019
"USA","Alpaugh North","USA0058002","20.0",35.9025,-119.4428,"Solar","2013.0","Consolidated Edison Development Inc.",2019
"USA","Alpha Ridge LFG","USA0058252","1.0",39.305,-76.9019,"Waste","2012.0","Howard County - Maryland",2019
"USA","Alpha Value Solar","USA0062054","5.0",36.1574,-76.4896,"Solar","2020.0","Alpha Value Solar  LLC",2019
"USA","Alpine Power Plant","USA0059926","453.8",45.0637,-84.8253,"Gas","2016.0","Wolverine Power Supply Coop",2019
"USA","Alpine Solar","USA0057295","66.0",34.7892,-118.5047,"Solar","2013.0","NRG Solar Alpine",2019
"USA","Alta Luna","USA0060258","28.1",32.572,-107.4865,"Solar","2017.0","TPE Alta Luna  LLC",2019
"USA","Alta Municipal Utilities","USA0001121","5.0",42.6736,-95.3026,"Oil","2003.8","City of Alta - (IA)",2019
"USA","Alta Powerhouse","USA0000214","1.0",39.216,-120.8036,"Hydro","1902.0","Pacific Gas & Electric Co.",2019
"USA","Alta Wind Energy Center I","USA0057282","150.0",35.0337,-118.3534,"Wind","2011.0","NRG Yield LLC",2019
"USA","Alta Wind Energy Center II","USA0057291","150.0",35.0239,-118.2953,"Wind","2011.0","NRG Yield LLC",2019
"USA","Alta Wind Energy Center III","USA0057292","150.0",35.0239,-118.2953,"Wind","2011.0","NRG Yield LLC",2019
"USA","Alta Wind Energy Center IV","USA0057293","102.0",35.0086,-118.2422,"Wind","2011.0","NRG Yield LLC",2019
"USA","Alta Wind Energy Center V","USA0057294","168.0",35.0086,-118.2422,"Wind","2011.0","NRG Yield LLC",2019
"USA","Alta Wind VIII","USA0057835","150.0",35.0267,-118.2348,"Wind","2012.0","Brookfield Renewable Trading and Marketing LP",2019
"USA","Alta Wind X","USA0058394","138.0",35.06,-118.2,"Wind","2014.0","NRG Yield LLC",2019
"USA","Alta Wind XI","USA0058395","90.0",35.065,-118.39,"Wind","2014.0","NRG Yield LLC",2019
"USA","AltaGas Ripon Energy Inc.","USA0050299","49.5",37.7325,-121.116,"Gas","1988.0","AltaGas Ripon Energy Inc.",2019
"USA","Altair Community Solar Garden","USA0061645","1.0",43.925,-93.4858,"Solar","2019.0","Geronimo Energy",2019
"USA","Altamont","USA0007990","7.2",39.0687,-88.7555,"Oil","2002.9999999999998","City of Altamont - (IL)",2019
"USA","Altamont Gas Recovery","USA0050571","6.0",37.7493,-121.6499,"Waste","1989.0","WM Renewable Energy LLC",2019
"USA","Altamonte Mall","USA0063254","1.5",28.6663,-81.3781,"Solar","2016.0","Altamonte Mall",2019
"USA","Altech III","USA0050485","25.099999999999998",33.915,-116.5551,"Wind","1985.8645418326694","Terra-Gen Operating Co-Wind",2019
"USA","Alticor Inc - Solar Project","USA0063303","1.2",33.8786,-117.9961,"Solar","2018.0","Solar Star California LXIV  LLC",2019
"USA","Amana Society Service Company","USA0061850","21.600000000000005",41.7932,-91.8918,"Oil","2000.9999999999998","Amana Society Service Co",2019
"USA","Amazon","USA0058357","4.2",40.5664,-74.2214,"Solar","2011.9999999999998","CVI CleanCapital Solar 4 LLC",2019
"USA","Amazon - Patterson PV","USA0061377","2.5",37.4689,-121.1663,"Solar","2017.0","AES Distributed Energy",2019
"USA","Amazon Denver DEN3","USA0062877","4.6",39.8851,-104.9823,"Solar","2019.0","Westbound Solar LLC",2019
"USA","Amazon Maryland DCA1","USA0062876","1.3",39.2226,-76.469,"Solar","2019.0000000000002","Westbound Solar LLC",2019
"USA","Amazon San Bernardino","USA0059800","1.1",34.0884,-117.2458,"Gas","2014.0","Bloom Energy",2019
"USA","Amazon_BLD3","USA0063537","1.0",41.45,-72.85,"Solar","2019.0","Solar Star Prime 1 LLC",2019
"USA","Amazon_DEN2","USA0063536","1.2",39.75,-104.75,"Solar","2018.9999999999998","Solar Star Prime 1 LLC",2019
"USA","Ambler","USA0060243","1.1",67.088,-157.8567,"Oil","1994.090909090909","Alaska Village Elec Coop  Inc",2019
"USA","Amedee Geothermal Venture I","USA0050964","3.0",40.3008,-120.105,"Geothermal","1988.0","Amedee Gethrm Venture I LP",2019
"USA","Ameresco Butte County","USA0057771","2.3",39.674,-121.73,"Waste","2013.0","Ameresco Butte County LLC",2019
"USA","Ameresco Chicopee Energy","USA0056426","7.800000000000001",42.1626,-72.5367,"Waste","2005.6153846153845","AMERESCO Chicopee Energy LLC",2019
"USA","Ameresco Chiquita Canyon","USA0056898","9.2",34.4317,-118.6429,"Waste","2010.0000000000002","AMERESCO Chiquita Canyon LLC",2019
"USA","Ameresco Dallas LLC","USA0058946","4.199999999999999",32.6486,-96.6444,"Waste","2011.0","Ameresco Dallas LLC",2019
"USA","Ameresco Delaware Central","USA0056430","5.0",39.0339,-75.7233,"Waste","2009.8","AMERESCO Delaware Central",2019
"USA","Ameresco Delaware South","USA0056429","5.0",38.5992,-75.4342,"Waste","2007.6","AMERESCO Delaware South",2019
"USA","Ameresco Forward","USA0058437","4.4",37.8834,-121.1851,"Waste","2014.0","Ameresco Forward  LLC",2019
"USA","Ameresco Janesville","USA0056427","3.0",42.7083,-89.0208,"Waste","2004.0","AMERESCO Janesville LLC",2019
"USA","Ameresco Jefferson City","USA0056896","3.0",38.5524,-92.0449,"Waste","2009.0","AMERESCO Jefferson City LLC",2019
"USA","Ameresco Johnson Canyon","USA0058397","1.4",36.5342,-121.4086,"Waste","2013.0","Ameresco Johnson Canyon LLC",2019
"USA","Ameresco Keller Canyon","USA0056897","3.8",38.0039,-121.9345,"Waste","2009.0","AMERESCO Keller Canyon LLC",2019
"USA","Ameresco Ox Mountain","USA0056895","11.4",37.5,-122.4,"Waste","2008.9999999999998","AMERESCO Ox Mountain Energy LLC",2019
"USA","Ameresco San Joaquin","USA0058436","4.4",38.0297,-120.9297,"Waste","2014.0","Ameresco San Joaquin  LLC",2019
"USA","Ameresco Santa Cruz Energy","USA0056428","3.0",36.9178,-121.8156,"Waste","2006.0","AMERESCO Santa Cruz Energy LLC",2019
"USA","Ameresco Stafford","USA0056894","2.2",38.3842,-77.4131,"Waste","2009.0","AMERESCO Stafford LLC",2019
"USA","Ameresco Vasco Road","USA0058435","4.4",37.7544,-121.7289,"Waste","2014.0","Ameresco Vasco Road  LLC",2019
"USA","American Canyon Solar","USA0062687","3.0",38.1609,-122.214,"Solar","2019.0","RP Napa Solar 1  LLC",2019
"USA","American Crystal Sugar Crookston","USA0054212","6.5",47.7647,-96.6334,"Coal","1963.6923076923076","American Crystal Sugar Co",2019
"USA","American Crystal Sugar Drayton","USA0054213","6.0",48.5932,-97.1761,"Coal","1965.0","American Crystal Sugar Co",2019
"USA","American Crystal Sugar East Grand Forks","USA0054214","7.5",47.9272,-97.0072,"Coal","1990.0","American Crystal Sugar Co",2019
"USA","American Crystal Sugar Hillsboro","USA0054210","13.3",47.4376,-97.0631,"Coal","1990.0","American Crystal Sugar Co",2019
"USA","American Crystal Sugar Moorhead","USA0054211","5.0",46.9026,-96.7611,"Coal","1953.2","American Crystal Sugar Co",2019
"USA","American Falls","USA0000809","92.4",42.7778,-112.8764,"Hydro","1978.0","Idaho Power Co",2019
"USA","American Falls Solar","USA0060011","20.0",42.824,-112.752,"Solar","2017.0","American Falls Solar LLC",2019
"USA","American Falls Solar II","USA0060012","20.0",42.824,-112.752,"Solar","2017.0","American Falls Solar II  LLC",2019
"USA","American Legion PV 1","USA0059516","16.0",36.4183,-77.6558,"Solar","2018.0","Ecoplexus  Inc",2019
"USA","Ames GT","USA0006463","78.7",42.0272,-93.5828,"Oil","1996.0686149936469","City of Ames - (IA)",2019
"USA","Ames Hydro","USA0006207","3.6",37.866,-107.8831,"Hydro","1906.0","Public Service Co of Colorado",2019
"USA","Amethyst Solar","USA0058730","3.0",35.3169,-81.9264,"Solar","2016.0","Amethyst Solar LLC",2019
"USA","Amistad Dam & Power","USA0006128","66.0",29.4498,-101.0601,"Hydro","1983.0","International Bound & Wtr Comm",2019
"USA","Amoskeag","USA0002354","16.0",43.0022,-71.4721,"Hydro","1922.75","Central Rivers Power NH  LLC",2019
"USA","Ampersand Chowchilla Biomass LLC","USA0056706","12.5",37.1067,-120.2485,"Waste","2008.0","Ampersand Chowchilla Biomass LLC",2019
"USA","Amphitheater High School Solar","USA0060684","1.0",32.269,-110.975,"Solar","2017.0","Constellation Solar Arizona 2  LLC",2019
"USA","Amsterdam North","USA0061904","2.0",42.9536,-74.1198,"Solar","2018.0","Onyx Asset Services Group",2019
"USA","Amsterdam South","USA0061905","2.0",42.949,-74.1262,"Solar","2018.0","Onyx Asset Services Group",2019
"USA","Anacacho Wind Farm  LLC","USA0058000","99.8",29.2347,-100.2092,"Wind","2013.0","RWE Renewables Americas LLC",2019
"USA","Anadarko Plant","USA0003006","534.9",35.0847,-98.23,"Gas","1982.2342493924095","Western Farmers Elec Coop  Inc",2019
"USA","Anaheim Solar Energy Plant","USA0059416","2.1",33.8025,-117.9197,"Solar","2014.0000000000002","Anaheim Public Utilities",2019
"USA","Anchor Wind  LLC","USA0058044","6.0",41.8508,-91.2342,"Wind","2012.0","Acciona Energy USA Global  LLC",2019
"USA","Anderson Erickson","USA0056138","2.0",41.6014,-93.5765,"Oil","2000.0","MidAmerican Energy Co",2019
"USA","Anderson Farm LLC","USA0059115","1.9",34.9756,-78.5167,"Solar","2014.0","Anderson Farm LLC",2019
"USA","Anderson Power Products Division","USA0010553","1.0",42.4714,-71.7433,"Oil","1987.0","Anderson Power Products",2019
"USA","Anderson Ranch","USA0006395","40.0",43.3571,-115.4515,"Hydro","1951.0","U S Bureau of Reclamation",2019
"USA","Anderson Regional Landfill","USA0056121","3.2",34.5739,-82.4621,"Waste","2008.0","South Carolina Public Service Authority",2019
"USA","Anderson Wind I","USA0058939","5.0",33.0294,-103.8558,"Wind","2015.0","BayWa r.e Wind LLC",2019
"USA","Anderson Wind II","USA0058940","10.0",33.0139,-103.865,"Wind","2015.0","BayWa r.e Wind LLC",2019
"USA","Andrew Solar","USA0059497","5.0",35.1608,-77.1099,"Solar","2016.0","Cypress Creek Renewables",2019
"USA","Andromeda Community Solar","USA0061181","4.5",44.9019,-94.0316,"Solar","2017.0","Andromeda Community Solar",2019
"USA","Androscoggin 3","USA0001480","3.6",44.1353,-70.2015,"Hydro","1928.0","Brookfield White Pine Hydro LLC",2019
"USA","Angel Solar","USA0058731","5.0",35.6511,-81.2086,"Solar","2016.0","Cypress Creek Renewables",2019
"USA","Angels","USA0000215","1.4",38.0719,-120.5394,"Hydro","1940.0000000000002","Utica Water & Power Authority",2019
"USA","Angier Farm","USA0058867","5.0",35.5164,-78.75,"Solar","2014.0","Angier Farm LLC",2019
"USA","Angoon","USA0007462","1.5",57.4992,-134.5861,"Oil","1999.0","Inside Passage Elec Coop  Inc",2019
"USA","Anheuser-Busch #2","USA0059331","1.6",38.2336,-122.0925,"Wind","2014.0","Foundation CA Fund VII Manager  LLC",2019
"USA","Anheuser-Busch Baldwinsville","USA0061575","2.0",43.1515,-76.4148,"Solar","2018.0","AES Distributed Energy",2019
"USA","Anheuser-Busch Jacksonville","USA0010431","8.7",30.4342,-81.6454,"Gas","1987.0","Anheuser-Busch Inc",2019
"USA","Aniak","USA0007182","1.7000000000000002",61.5807,-159.5356,"Oil","2001.0588235294117","Aniak Light & Power Co Inc",2019
"USA","Anita","USA0001123","2.9",41.4442,-94.7665,"Oil","1992.793103448276","City of Anita - (IA)",2019
"USA","Annandale Solar","USA0060520","6.0",45.247,-94.1069,"Solar","2017.0","Enel Green Power NA  Inc.",2019
"USA","Annapolis Solar Park  LLC","USA0060681","12.0",38.9921,-76.5738,"Solar","2018.0","Annapolis Solar Park  LLC",2019
"USA","Anne Arundel County Public Schools","USA0062407","1.0",39.1373,-76.498,"Solar","2017.0","Standard Solar",2019
"USA","Annex Creek","USA0000062","4.0",58.3176,-134.101,"Hydro","1916.0000000000002","Alaska Electric Light&Power Co",2019
"USA","Anoka BESS","USA0062908","6.0",45.32,-93.48,"Storage","2019.0","Gopher Energy Storage  LLC",2019
"USA","Anoka County MN CONX","USA0062061","3.4",45.2347,-93.483,"Solar","2018.0","SoCore Energy LLC",2019
"USA","Anson Abenaki Hydros","USA0010186","29.000000000000004",44.7975,-69.8867,"Hydro","1980.9379310344818","Eagle Creek RE LLC",2019
"USA","Blue Ridge","USA0000757","23.5",34.8839,-84.2822,"Hydro","1935.0212765957447","Tennessee Valley Authority",2019
"USA","Antanavica Solar","USA0061526","1.0",42.2508,-71.9489,"Solar","2018.0","Cypress Creek Renewables",2019
"USA","Antares Community Solar","USA0061176","3.0",44.2262,-95.6238,"Solar","2018.0","Antares Community Solar",2019
"USA","Antares-GRE 314 East Lyme LLC","USA0059495","4.0",41.4169,-72.2344,"Solar","2014.0","GRE 314 East Lyme LLC",2019
"USA","Antelope Big Sky Ranch","USA0060279","20.0",34.6948,-118.2877,"Solar","2016.0","Sustainable Power Group  LLC",2019
"USA","Antelope DSR 1","USA0060186","50.0",34.6556,-118.2807,"Solar","2017.0","Sustainable Power Group  LLC",2019
"USA","Antelope DSR 2","USA0060187","5.0",34.6869,-118.3117,"Solar","2017.0","Sustainable Power Group  LLC",2019
"USA","Antelope DSR 3","USA0061265","20.0",34.7369,-118.3041,"Solar","2019.0","Sustainable Power Group  LLC",2019
"USA","Antelope Expansion 2","USA0061264","105.0",34.745,-118.3092,"Solar","2019.0","Sustainable Power Group  LLC",2019
"USA","Antelope Station","USA0057865","167.40000000000003",33.865,-101.8433,"Gas","2010.999999999999","Golden Spread Electric Cooperative  Inc",2019
"USA","Antelope Valley","USA0006469","954.0",47.3705,-101.8357,"Coal","1985.0","Basin Electric Power Coop",2019
"USA","Anthony Wayne Solar #1","USA0059489","1.7",41.6272,-83.5747,"Solar","2014.0","GEM Energy LLC",2019
"USA","Antlia Community Solar","USA0060937","2.0",43.9065,-96.1382,"Solar","2017.0","Antlia Community Solar",2019
"USA","Antrim Wind","USA0059953","28.8",43.0643,-72.0063,"Wind","2020.0","Antrim Wind Energy LLC",2019
"USA","Apache Solar 1","USA0060964","20.0",32.0681,-109.8904,"Solar","2017.0","Arizona Electric Pwr Coop Inc",2019
"USA","Apalachia","USA0003394","93.6",35.1677,-84.2956,"Hydro","1943.0","Tennessee Valley Authority",2019
"USA","Apex Generating Station","USA0055514","600.6",36.416,-114.9609,"Gas","2003.0","Los Angeles Department of Water & Power",2019
"USA","Apex Solar PV Power Project","USA0058489","20.0",36.39,-114.97,"Solar","2012.0","Southern Power Co",2019
"USA","Apple Blossom Wind Farm","USA0058690","100.0",43.815,-83.315,"Wind","2017.0","Apple Blossom Wind  LLC",2019
"USA","Apple Campus 2 PV","USA0059473","14.4",37.33,-122.01,"Solar","2017.0","Apple  Inc",2019
"USA","Apple Data Center - Fuel Cell 1&2","USA0058264","10.5",35.5883,-81.2667,"Waste","2012.5238095238096","Apple  Inc",2019
"USA","Apple Data Center - PV2","USA0058701","20.0",35.7389,-81.2078,"Solar","2013.0","Apple  Inc",2019
"USA","Apple Data Center PV","USA0057994","21.0",35.5881,-81.252,"Solar","2013.0","Apple  Inc",2019
"USA","Apple Data Center PV3","USA0059474","17.5",35.715,-81.15,"Solar","2016.0","Apple  Inc",2019
"USA","Apple One","USA0058828","5.0",35.6294,-81.1569,"Solar","2015.0","Cypress Creek Renewables",2019
"USA","Apple River","USA0006231","2.4000000000000004",45.1576,-92.7162,"Hydro","1901.0","Northern States Power Co - Minnesota",2019
"USA","Appleton","USA0004043","2.2",44.2539,-88.4096,"Hydro","1950.9090909090908","Wisconsin Electric Power Co",2019
"USA","Aqua Ingrams Mill","USA0057280","1.0",39.9647,-75.6578,"Solar","2010.0","Aqua America Inc",2019
"USA","Aquarius Community Solar","USA0061710","1.0",44.2291,-95.6201,"Solar","2019.0","Geronimo Energy",2019
"USA","Aquila Community Solar","USA0061704","1.0",45.6511,-95.3401,"Solar","2019.0","Geronimo Energy",2019
"USA","Aragonne Wind LLC","USA0056336","90.0",34.8147,-105.0108,"Wind","2007.0","Leeward Asset Management  LLC",2019
"USA","Arapahoe 3 Community Solar Array","USA0060724","1.8",39.6384,-104.6742,"Solar","2017.0","Clean Focus Renewables  Inc.",2019
"USA","Arapahoe Combustion Turbine Project","USA0055200","194.0",39.6692,-105.0018,"Gas","2000.5340206185565","SWG Arapahoe  LLC",2019
"USA","Ararat Rock Solar  LLC","USA0058492","3.5",36.4611,-80.6006,"Solar","2012.0","Oppidum Renewables USA  LLC",2019
"USA","Arba Solar  LLC","USA0058801","2.0",35.3964,-77.7036,"Solar","2014.0","Argand Energy Solutions  LLC",2019
"USA","Arbor Hill Wind Farm","USA0062132","250.0",41.4042,-94.2614,"Wind","2019.0","MidAmerican Energy Co",2019
"USA","Arborgate Solar","USA0062623","5.0",35.7174,-79.1195,"Solar","2019.0","Arborgate Farm  LLC",2019
"USA","Arbuckle Mountain Wind Farm LLC","USA0059234","100.0",34.3869,-97.1369,"Wind","2015.0","Arbuckle Mountain Wind Farm LLC",2019
"USA","Arcadia Solar","USA0062744","5.0",44.2434,-91.4582,"Solar","2019.0","Butter Solar  LLC",2019
"USA","Arcanum","USA0002902","1.2",39.9861,-84.5503,"Oil","1948.9166666666665","City of Arcanum - (OH)",2019
"USA","Arcanum Peaking","USA0007781","1.8",39.9867,-84.5513,"Oil","1999.0","American Mun Power-Ohio  Inc",2019
"USA","ArcelorMittal Burns Harbor","USA0010245","176.2",41.635,-87.1387,"Gas","1969.3518728717368","ArcelorMittal Burns Harbor Inc",2019
"USA","ArcelorMittal Indiana Harbor West","USA0010397","152.0",41.6638,-87.4523,"Gas","1972.9473684210527","ArcelorMittal Indiana Harbor West",2019
"USA","ArcelorMittal Warren","USA0054207","20.5",41.2119,-80.8176,"Gas","1959.6097560975609","ArcelorMittal Warren Inc",2019
"USA","Archdiocese of Baltimore J","USA0060662","2.0",39.445,-76.217,"Solar","2016.0","Constellation Solar MC  LLC",2019
"USA","Archdiocese of Baltimore L","USA0060663","2.0",39.445,-76.217,"Solar","2016.0","Constellation Solar MC  LLC",2019
"USA","Archer Daniels Midland Des Moines","USA0010861","7.9",41.6244,-93.5845,"Coal","1988.0","Archer Daniels Midland Co",2019
"USA","Archer Daniels Midland Lincoln","USA0010862","7.9",40.8665,-96.6145,"Coal","1988.0","Archer Daniels Midland Co",2019
"USA","Archer Daniels Midland Mankato","USA0010863","6.1",44.1871,-93.9924,"Coal","1987.0","Archer Daniels Midland Co",2019
"USA","Archer Daniels Midland Peoria","USA0010866","36.0",40.6772,-89.6049,"Gas","1988.0","Archer Daniels Midland Co",2019
"USA","Argo Navis Community Solar","USA0061183","2.7",45.2552,-92.7723,"Solar","2018.0","Argo Navis Community Solar",2019
"USA","Argonne National Laboratory CHP","USA0060742","6.3",41.7165,-87.9706,"Gas","2016.0","Argonne National Laboratory",2019
"USA","Aries Community Solar","USA0060938","4.0",44.0449,-92.9886,"Solar","2017.0","Aries Community Solar",2019
"USA","Arizona State University CHP","USA0058199","17.1",33.4172,-111.9283,"Gas","2012.005847953216","Energy Center Phoenix LLC",2019
"USA","Arizona Western College PV","USA0057765","4.7",32.6878,-114.4961,"Solar","2011.8510638297869","Main Street Power",2019
"USA","Arkalon Ethanol LLC","USA0058192","3.0",37.1106,-100.8036,"Gas","2009.0","Arkalon Ethanol LLC",2019
"USA","Arkansas Nuclear One","USA0008055","1845.0",35.311,-93.2351,"Nuclear","1977.5542005420054","Entergy Arkansas LLC",2019
"USA","Arkwright Summit Wind Farm LLC","USA0061673","79.8",42.4149,-79.2427,"Wind","2018.0","Arkwright Summit Wind Farm LLC",2019
"USA","Arlington Outlet Hydroelectric Generator","USA0061355","1.3",32.6391,-97.2429,"Hydro","2015.0","Tarrant Regional Water District",2019
"USA","Arlington Valley Energy Facility","USA0055282","713.0",33.3417,-112.8897,"Gas","2002.0","Arlington Valley LLC",2019
"USA","Arlington Valley Solar Energy II","USA0057680","129.0",33.305,-112.8339,"Solar","2013.0","Arlington Valley Solar Energy II LLC",2019
"USA","Arlington Wind Power Project","USA0056855","103.0",45.7167,-120.2008,"Wind","2009.0","Arlington Wind Power Project LLC",2019
"USA","Armadillo Flats Wind Project  LLC","USA0061926","247.3",36.301,-97.567,"Wind","2019.0","Armadillo Flats Wind Project  LLC",2019
